"State Imports by HS Commodities"
"Current date: 11/01/2020 10:34 PM (Eastern Standard Time)"
"State","Commodity","Country","Time","Total Value ($US)",
"Maryland","All Commodities","China","2014","3,129,861,716"
"Maryland","All Commodities","China","2015","3,397,319,305"
"Maryland","All Commodities","China","2016","3,097,146,929"
"Maryland","All Commodities","China","2017","3,475,097,012"
"Maryland","All Commodities","China","2018","3,686,739,415"
"Massachusetts","All Commodities","China","2013","4,626,800,117"
"Massachusetts","All Commodities","China","2014","4,414,038,421"
"Massachusetts","All Commodities","China","2015","4,404,631,740"
"Massachusetts","All Commodities","China","2016","4,347,957,765"
"Massachusetts","All Commodities","China","2017","4,583,496,282"
"Massachusetts","All Commodities","China","2018","5,221,673,230"
"Michigan","All Commodities","China","2013","7,574,760,439"
"Michigan","All Commodities","China","2014","8,152,989,672"
"Michigan","All Commodities","China","2015","9,180,640,821"
"Michigan","All Commodities","China","2016","9,876,535,619"
"Michigan","All Commodities","China","2017","9,564,798,490"
"Michigan","All Commodities","China","2018","10,359,070,094"
"Minnesota","All Commodities","China","2013","9,947,280,817"
"Minnesota","All Commodities","China","2014","10,409,772,093"
"Minnesota","All Commodities","China","2015","9,997,467,029"
"Minnesota","All Commodities","China","2016","10,279,694,551"
"Minnesota","All Commodities","China","2017","11,140,375,164"
"Minnesota","All Commodities","China","2018","12,405,281,821"
"Mississippi","All Commodities","China","2013","3,417,760,292"
"Mississippi","All Commodities","China","2014","3,237,027,077"
"Mississippi","All Commodities","China","2015","3,913,514,843"
"Mississippi","All Commodities","China","2016","4,254,663,000"
"Mississippi","All Commodities","China","2017","3,881,556,579"
"Mississippi","All Commodities","China","2018","4,143,252,806"
"Missouri","All Commodities","China","2013","4,531,749,583"
"Missouri","All Commodities","China","2014","4,570,956,783"
"Missouri","All Commodities","China","2015","4,822,000,021"
"Missouri","All Commodities","China","2016","4,347,462,266"
"Missouri","All Commodities","China","2017","4,714,452,103"
"Missouri","All Commodities","China","2018","4,885,628,627"
"Montana","All Commodities","China","2013","118,318,086"
"Montana","All Commodities","China","2014","135,977,445"
"Montana","All Commodities","China","2015","91,695,430"
"Montana","All Commodities","China","2016","86,594,987"
"Montana","All Commodities","China","2017","101,109,016"
"Montana","All Commodities","China","2018","155,453,660"
"Nebraska","All Commodities","China","2013","837,708,885"
"Nebraska","All Commodities","China","2014","928,713,057"
"Nebraska","All Commodities","China","2015","1,021,564,644"
"Nebraska","All Commodities","China","2016","886,585,558"
"Nebraska","All Commodities","China","2017","876,580,316"
"Nebraska","All Commodities","China","2018","951,788,145"
"Nevada","All Commodities","China","2013","3,488,629,281"
"Nevada","All Commodities","China","2014","3,261,280,396"
"Nevada","All Commodities","China","2015","4,567,873,870"
"Nevada","All Commodities","China","2016","4,900,219,593"
"Nevada","All Commodities","China","2017","4,269,768,669"
"Nevada","All Commodities","China","2018","3,958,310,845"
"New Hampshire","All Commodities","China","2013","931,683,212"
"New Hampshire","All Commodities","China","2014","1,109,507,639"
"New Hampshire","All Commodities","China","2015","1,148,988,746"
"New Hampshire","All Commodities","China","2016","907,734,839"
"New Hampshire","All Commodities","China","2017","921,020,240"
"New Hampshire","All Commodities","China","2018","1,066,426,885"
"New Jersey","All Commodities","China","2013","16,773,468,013"
"New Jersey","All Commodities","China","2014","18,120,949,224"
"New Jersey","All Commodities","China","2015","18,549,548,047"
"New Jersey","All Commodities","China","2016","17,658,102,199"
"New Jersey","All Commodities","China","2017","18,172,952,381"
"New Jersey","All Commodities","China","2018","18,730,046,670"
"New Mexico","All Commodities","China","2013","721,917,298"
"New Mexico","All Commodities","China","2014","781,327,250"
"New Mexico","All Commodities","China","2015","788,949,339"
"New Mexico","All Commodities","China","2016","723,373,160"
"New Mexico","All Commodities","China","2017","756,209,375"
"New Mexico","All Commodities","China","2018","665,124,882"
"New York","All Commodities","China","2013","22,751,587,865"
"New York","All Commodities","China","2014","23,097,360,186"
"New York","All Commodities","China","2015","23,001,656,370"
"New York","All Commodities","China","2016","20,698,236,536"
"New York","All Commodities","China","2017","20,656,256,297"
"New York","All Commodities","China","2018","23,671,538,978"
"North Carolina","All Commodities","China","2013","11,514,797,145"
"North Carolina","All Commodities","China","2014","12,505,954,273"
"North Carolina","All Commodities","China","2015","11,084,590,828"
"North Carolina","All Commodities","China","2016","10,149,065,281"
"North Carolina","All Commodities","China","2017","10,144,210,755"
"North Carolina","All Commodities","China","2018","11,054,651,346"
"North Dakota","All Commodities","China","2013","144,896,409"
"North Dakota","All Commodities","China","2014","152,604,414"
"North Dakota","All Commodities","China","2015","118,197,770"
"North Dakota","All Commodities","China","2016","211,088,709"
"North Dakota","All Commodities","China","2017","104,287,826"
"North Dakota","All Commodities","China","2018","171,204,368"
"Ohio","All Commodities","China","2013","12,394,983,950"
"Ohio","All Commodities","China","2014","12,690,655,419"
"Ohio","All Commodities","China","2015","13,370,606,241"
"Ohio","All Commodities","China","2016","12,207,505,459"
"Ohio","All Commodities","China","2017","12,874,267,507"
"Ohio","All Commodities","China","2018","12,933,282,316"
"Oklahoma","All Commodities","China","2013","2,297,514,581"
"Oklahoma","All Commodities","China","2014","2,660,438,097"
"Oklahoma","All Commodities","China","2015","2,488,118,001"
"Oklahoma","All Commodities","China","2016","2,011,864,515"
"Oklahoma","All Commodities","China","2017","2,525,127,453"
"Oklahoma","All Commodities","China","2018","2,760,387,095"
"Oregon","All Commodities","China","2013","2,578,092,043"
"Oregon","All Commodities","China","2014","2,634,603,857"
"Oregon","All Commodities","China","2015","2,546,927,230"
"Oregon","All Commodities","China","2016","2,151,505,425"
"Oregon","All Commodities","China","2017","2,569,106,904"
"Oregon","All Commodities","China","2018","3,323,761,038"
"Pennsylvania","All Commodities","China","2013","18,092,363,990"
"Pennsylvania","All Commodities","China","2014","18,118,336,324"
"Pennsylvania","All Commodities","China","2015","20,149,968,281"
"Pennsylvania","All Commodities","China","2016","16,859,734,454"
"Pennsylvania","All Commodities","China","2017","17,363,441,187"
"Pennsylvania","All Commodities","China","2018","15,385,120,649"
"Puerto Rico","All Commodities","China","2013","829,694,805"
"Puerto Rico","All Commodities","China","2014","772,070,078"
"Puerto Rico","All Commodities","China","2015","733,854,483"
"Puerto Rico","All Commodities","China","2016","699,027,661"
"Puerto Rico","All Commodities","China","2017","735,083,685"
"Puerto Rico","All Commodities","China","2018","1,047,689,223"
"Rhode Island","All Commodities","China","2013","1,369,006,726"
"Rhode Island","All Commodities","China","2014","1,136,308,040"
"Rhode Island","All Commodities","China","2015","1,187,519,502"
"Rhode Island","All Commodities","China","2016","1,185,386,165"
"Rhode Island","All Commodities","China","2017","917,352,518"
"Rhode Island","All Commodities","China","2018","967,613,110"
"South Carolina","All Commodities","China","2013","5,007,629,686"
"South Carolina","All Commodities","China","2014","5,552,176,772"
"South Carolina","All Commodities","China","2015","5,877,422,224"
"South Carolina","All Commodities","China","2016","5,919,547,545"
"South Carolina","All Commodities","China","2017","6,620,012,051"
"South Carolina","All Commodities","China","2018","7,267,510,041"
"South Dakota","All Commodities","China","2013","133,186,205"
"South Dakota","All Commodities","China","2014","143,356,544"
"South Dakota","All Commodities","China","2015","153,240,290"
"South Dakota","All Commodities","China","2016","198,341,998"
"South Dakota","All Commodities","China","2017","216,246,842"
"South Dakota","All Commodities","China","2018","220,049,862"
"Tennessee","All Commodities","China","2013","22,417,808,393"
"Tennessee","All Commodities","China","2014","25,390,043,223"
"Tennessee","All Commodities","China","2015","27,189,762,176"
"Tennessee","All Commodities","China","2016","23,647,049,849"
"Tennessee","All Commodities","China","2017","23,725,349,977"
"Tennessee","All Commodities","China","2018","26,578,919,277"
"Texas","All Commodities","China","2013","42,830,763,037"
"Texas","All Commodities","China","2014","45,507,968,503"
"Texas","All Commodities","China","2015","40,979,561,114"
"Texas","All Commodities","China","2016","36,624,426,031"
"Texas","All Commodities","China","2017","42,640,545,492"
"Texas","All Commodities","China","2018","44,427,990,849"
"US Virgin Islands","All Commodities","China","2013","8,614,225"
"US Virgin Islands","All Commodities","China","2014","11,411,683"
"US Virgin Islands","All Commodities","China","2015","10,291,619"
"US Virgin Islands","All Commodities","China","2016","17,448,708"
"US Virgin Islands","All Commodities","China","2017","8,472,489"
"US Virgin Islands","All Commodities","China","2018","9,369,200"
"Utah","All Commodities","China","2013","1,887,432,637"
"Utah","All Commodities","China","2014","2,010,236,924"
"Utah","All Commodities","China","2015","2,231,713,245"
"Utah","All Commodities","China","2016","1,991,437,933"
"Utah","All Commodities","China","2017","2,522,202,449"
"Utah","All Commodities","China","2018","2,725,345,522"
"Vermont","All Commodities","China","2013","280,710,917"
"Vermont","All Commodities","China","2014","226,196,065"
"Vermont","All Commodities","China","2015","265,493,582"
"Vermont","All Commodities","China","2016","248,121,565"
"Vermont","All Commodities","China","2017","262,136,311"
"Vermont","All Commodities","China","2018","247,541,317"
"Virginia","All Commodities","China","2013","5,043,209,569"
"Virginia","All Commodities","China","2014","5,862,813,796"
"Virginia","All Commodities","China","2015","6,915,932,524"
"Virginia","All Commodities","China","2016","7,067,849,419"
"Virginia","All Commodities","China","2017","7,640,502,208"
"Virginia","All Commodities","China","2018","7,686,963,635"
"Washington","All Commodities","China","2013","8,800,700,166"
"Washington","All Commodities","China","2014","8,350,795,712"
"Washington","All Commodities","China","2015","10,370,419,806"
"Washington","All Commodities","China","2016","11,544,661,388"
"Washington","All Commodities","China","2017","14,565,325,243"
"Washington","All Commodities","China","2018","16,346,753,245"
"West Virginia","All Commodities","China","2013","283,759,199"
"West Virginia","All Commodities","China","2014","278,770,916"
"West Virginia","All Commodities","China","2015","258,967,335"
"West Virginia","All Commodities","China","2016","176,890,699"
"West Virginia","All Commodities","China","2017","247,939,744"
"West Virginia","All Commodities","China","2018","232,730,820"
"Wisconsin","All Commodities","China","2013","5,853,697,126"
"Wisconsin","All Commodities","China","2014","6,071,435,031"
"Wisconsin","All Commodities","China","2015","6,221,274,826"
"Wisconsin","All Commodities","China","2016","5,767,551,536"
"Wisconsin","All Commodities","China","2017","7,135,678,715"
"Wisconsin","All Commodities","China","2018","8,155,461,745"
"Wyoming","All Commodities","China","2013","120,999,026"
"Wyoming","All Commodities","China","2014","128,953,527"
"Wyoming","All Commodities","China","2015","138,826,381"
"Wyoming","All Commodities","China","2016","147,027,331"
"Wyoming","All Commodities","China","2017","152,961,872"
"Wyoming","All Commodities","China","2018","166,416,403"
"Unknown","All Commodities","China","2013","2,591,437,444"
"Unknown","All Commodities","China","2014","3,349,819,420"
"Unknown","All Commodities","China","2015","3,412,115,067"
"Unknown","All Commodities","China","2016","3,293,150,835"
"Unknown","All Commodities","China","2017","3,437,481,851"
"Unknown","All Commodities","China","2018","3,692,469,694"
